listing_id,conflict_fields,source_count
2f048eddb41a7152ad4fef5f9c433375cc424684,,1
b78766ae175c4fae0958bd155452951ad40be416,,1
980b386baf59605ef8d58d17759ea683666970a4,,1
d17e914639d5ae8871d5d6c66faaf3476fb831b3,,1
bab595ec98bd9ffdffb905445b3d4c8bcb2c4c50,,1
3153f6b44e964641137da0da7d908032eb8c715d,,1
522b6ffc6fb2ebf1c8a9358153e17085ad346973,,1
401efb918aaa065e7dfc438deef93838000fc870,,1
0e6213d7aa09804d30464d9582f9ce4f42dba540,,1
e2fff8ab22c7065f6030f8e8f321ca92ffc9ea76,,1
a288dfe3ee7cdc3b9ec0b9089a0ae6369b9b281d,,1
030669358b952c8519b1bb1a60d709830259ed07,,1
bcb695acbed894f7e7313b17c1017c6a1ce0fb3f,,1
bf043470cb5d0d0dcd04ba70cb552f4e9d1ff3fb,,1
b5d1697113a43444b08e01911290b093cc80c1ff,,1
918c8b2e0b0954f4cbe6451758d6415aa17824a5,,1
5ca1e01dcf4a06a40149cc1e6f1f00bb0d2799fd,,1
d78bb3d3e22da5c60dbcec559223e9fd3d1dab74,,1
f1ebcaa008534ab8215658188cc416ffd1284f2c,,1
a979078df05b14762fe9c01cad3c269124582e75,,1
b54fc2fd805e8adb8e9dfbe90acd858484362d48,,1
9cecf9516563ef466217fc345ff3e06108c270e5,,1
e43b5be9356c64b76fd4e8b8d123b348edff53ac,,1
499daea082eb3c6ca96f1a5d8451ffa950e55e80,,1
3035665def0782730031bea4f844ffcda67571af,,1
e582c2fcd93fee1684120c0ad12e7c3dc3e33eac,,1
b79742febf2f0c44abee91c8aa8e20870554ba3b,,1
8045c53b93d533f2b377a48acaee482680f5498b,"size_m2,price,room_number",2
3691fbeb28336ab763d95e49fc84fb3b33cc7b7e,,1
a978735a7130b12aacbd6a13fed5e5ed2392da49,,1
6bf3a706d6822bea0180dbede8ad02cd01c146d5,,1
52279ee4f148ca6304e33527c66d1ef63868fb69,,1
07c5fca5552798d1a4ee9f588f3ab87af258ed13,,1
75038b092990788b1e078f8b70e6d3f1b19f7178,,1
1beb23b93e232871ea0be494715ae9f3355176d1,,1
ceed0689319c7aa9663692515850876a4dbc56d1,,1
3329b154f5dbe0e825809a749f41b424ace9414d,,1
6cbfb1b274ca0a676cf751f674448f718e7db6f6,,1
cc126751ce0a2de7d79f838f8debceef786f0736,,1
f54cd40e99437332ffa857e759d70236a94f7874,,1
ee999d4a8aa0e645ac71a56bd6786b66ae55ce0f,,1
a7956a13b89f87cd97324518d7463c0d3185af86,,1
85199e6fccce16c711c1cdda95a9ae079b77980b,,1
72ef66299fbab598563639af4cb9b88a803d10b8,,1
c78af18c7dd34d57572a379a3f37c5023a8abf6e,,1
cc5868d6360ee977f4775c4bf20545eac8a53474,,1
8d0461c682029aa5134d0f1f4e16233e74922987,,1
08726bf73f35fec9e4e53b99dd5a86ba52f69d54,,1
ac427c420b13f317777b9a59e7aabb68d70e5e2a,,1
4b96f3abdb83291ece6420f333c8d92ca1bfaecd,,1
09981e04c3688beeb87d838ea5f516b6bbc6ba9c,,1
2cd5cc265323e072781fcee41c0620a75c69e363,,1
a7bebf3f6e0b137355a43feb434e710f8cdc321d,,1
749ba45941d90b976ec2060b42ec5526fd88e704,,1
deee99c76019cdf5284717f9f7c5efba2f78f189,,3
054d7942e70dca1b4f130f73dc58003edff96d26,,1
4a2e2bebb349c2309e77f7fcbf6c5b11f2aa211c,,1
264de53a8b5e6bb7898c5aa20daf1bda08a496ad,,1
1d7eb1470bb122b7d41e5997c412adc009d5e95c,"price,building_status",3
faa65fa4c23027de0784a891f973a6ae2d305922,,1
e6967a0d48294801cfd26329861cf7fe649ddf41,"size_m2,price,room_number,building_status",6
41009a63e0b088c6788c15db432ebd32868f5c8a,price,4
38d42ef3495b1f3c360859d7d4a993023b59a5f2,price,2
0319af8ca1030e459b80b8f1623b1d11535ee0f8,,1
45a50fd8337446787d26c5a65e234f243b2231fc,building_status,2
e2c82c79f711722aac59900b947dd463569105ba,,1
ac41c42541815aa84268703ac8992e10dde40450,,1
d0845df134c723aa75ef7de0cfadefc9d8176148,,1
5cbc7da63e38e93f26b7fb8f091140a345ea4f6f,,1
372fc46fbdd90b8d6bb424998ea8924dfffb8bf4,,1
8c1e45f76de3cdf2006c108eedf7df896f555103,price,10
1abe4f6c58b66bbec64ab2ab80ecba3c28ca550e,,1
d93dc0d304c194331a1825d1a501a79154bb339c,,1
ec5826a3f61c18c1c89e1040348fd66090d0b4f5,,1
961459aae87bbf1d757086f99d0cbe25b9cf65f2,,1
2f0985325b1bb854d82b30c8abd2080eb4a51487,,1
11355ca8371ccad0404918312eae44dd1453f57d,,1
716462f8ed4a00607a831a6fb86248ea41ec6a71,"price,building_status",3
621c719491d03473117822bcc41e6832a1f7340f,,1
9f3c965eaa40baf4064888bd023075bafad6c5e5,"room_number,building_status",2
97504d5366884a5e670995df6250833e05c583fa,,1
c005d356bfb4ffd3d886219ea423de507ad2695d,,1
37b76a2907879dc221cbba65224f72b89144bdd2,,1
7b52651c96743afab1f2f167b6ddfce21059fb47,,1
24fb08724e87672adc6f0676b3de2f3ae4620ae9,,1
5cad29a8041cfe2dc1f72a479c7170b50dfc9dae,,1
715ef93ee9ca997e50c636ad26e62845ecee5936,,1
d8e537ac86017c07b979c15511f3ef57aa71c382,,1
8e74722159a969f69baa8238781acdfe979471af,,1
8c801cd14e99b929ee3ba22d91b867706d0659b6,,1
e015c603cdea5e138d1cd6b0b496e3220a550f74,"price,building_status",2
bba387e9ddac6f76dac901fdde8c1feef979999b,,1
25d02eb457f4c5c8f0f06feb689f741f51fec8ee,,1
4997509af03edcd3c3ab6b8bb7b5587ea0c3a1c0,,1
b4ad768e313e9b256f7596ebf3f23de0bf21be3b,,1
279368d2b2b4431944df21613d1e4698006f1429,,1
4519150e2227d47c3c12d494cce631629e191b31,,1
e40cf7a887aefc772f0773cb7003292cbe15c586,,1
fec9bff81646f9f33ac0956b4c4bd33a7cd7616e,,1
bab7e9a428410f566388b4305e3c133999d168d1,,1
0150e34f3c70dff0e85d028e9bd9338347bc1a65,,2
987435ce01019b8887778dfddb2869992fd904eb,,1
8277df6d160b371215a80b4f44d4dc83dad5f1ed,,1
988b74a413dc6f88329ffef059bd0bcd5e1c0d71,,1
cdc2c9fabb962c6470cd8b46248a08182d851f66,"price,room_number,building_status",10
c52c5597ea5366f7e03f7863a21470ffe8bb6d97,,1
8e41bdf4676eb738de533a0d8beefd94bbc9980f,,1
f19bba08f06bc1321bf4df9ad246fcb464a389f2,,1
9181130beebf7de4a4d6c8003750d6685e48fd5e,,1
82b5a01fa6e120beafc3e0b6caef7e3acc6806b5,,1
c581f866d2950f7eed16d45447b8caa1312ba47f,,1
1bf7b811daf1518bd227a05c36501236cf12d6f2,,1
fe1f71c49ecc664997bff5342bdc84f1a465de12,,1
19aaa9803699ce336b7c73fe338abc1dcf825f7e,,1
55075cdc37f0f6f4a73d72c4e003f4e23ec2fb0c,,1
2e437747c8a7d5af0434d42b9f2d084daee79f8b,,1
604ab4b4166f9d3986d684adf62a20ae4f102a5a,,1
a5bcf6619615d3b072d75dea5bdda39ca64406d1,,2
215271967239f9c1b7680c25418f3b824daeb98e,"price,building_status",3
57cbbdc73fa74d62026c8a2a1e086d595133edb9,building_status,2
5fb66b90b0bf72f40c7ca2be1c3451fe4a78a029,"price,building_status",3
2d2daa123a3a0c6f44dbf8310f4bd92ec42b1d40,,1
0b135df069fcdb0fa8e9e0c318c308c66f64c22a,,1
86ef67d84d61a727e31b14dc8bf76b3cb88882d7,,1
dd8b2ef6e157772f13df83359c38b12c65246bfc,,1
d3faaaaeb936c856e00eb97a9e755f7504ee578e,,2
6bfe6b157a894cf0b118d10d534f55df5e9e11f0,room_number,2
205b7d47eef94c81009a2738f30f382d2357b73b,"price,building_status",2
9d9a94081f0ab19adecd7a9031252c6c509f772d,,1
775949bf4d6d1f892fb2630e99bf9cdc335510e1,,1
479e210619b1bc83848c59c2cfa08a376a5ab613,"price,room_number,building_status",3
dfc86818845e43ca1db7f548009d5f37741658bc,room_number,2
27c405bcc20de3589a88f6197cda10e8e8fb8582,,1
398a12a6c3032d2780cdd604f8ee5bc29b9fcdc5,,1
9135f4d8e5aedeebe4b84a71da9fe457bac84fe6,,1
0044ccbe34ebca0b3a1e316b09d02ddab27103a4,,1
430a1c962e47c839cc22b09473c23983b7df8564,"price,building_status",2
a8022502c0304bb5bf009f6664fca14e79ffdd46,,1
0cb64969f27ed019ba6467cdb8f374436cc643ba,"price,building_status",5
5c561dadc107c78fa08886e7ad8cc2c101c0c88a,,1
a08085e6f7e8daa2287ac406864babc0be505a76,"size_m2,price,room_number",9
5b229674e897b51b0c4a2e2d8f5059f1c9fb1038,,2
2358af72ff573d0e3c442f1153b80258aeb235ff,,1
b97bbc1d4d4b0704084ce299e28e83552bddc75b,,1
3eeaae5b59170e0e4fa565fc48088faa95be1301,,1
22e403ecefb0903c256d67990dce8bc4674de21a,,1
426df0ccc087b4241c5174ce4521e8ab9b394ed6,,2
255db9b74baaccccfeecd3e8275a39e51213ae5c,,3
6fcc88921c68ce712b4ea5789ec6d705370be49e,,1
c58f94a737b1bd6601a7a5c20657315e51db10ac,,1
2b5afc9465b11985774d02aa155e33b9c8708e19,,1
66fe73985ae6c410545b3b7ad7791fdd87f99759,"size_m2,price,room_number,building_status",6
c9f46bc00c8b0844f95dfda0338a849700b48705,,1
14a72260dcd3ff5a9113badcdbe3b2afe08a502e,,1
fec9bff81646f9f33ac0956b4c4bd33a7cd7616e,,1
94d9f28c42d9a400b8b1d580b5a109b9ba1e5f6f,,1
a880a9695d177c6a2207156bcc38531fbeb56a12,,1
05b850695554dc2316fd7cd6d79cf6c12fb2efae,,1
a45ea45b194e0ea44819563c95762405a03d7344,,2
99ccb324a01765c1f557cd5bc57f4d327e4451d9,,1
2f9cc856d1aa819f19b3a085cd3d898a4accd136,,2
5b9d790a34195544dab482f50d863c067a2dffd2,,1
9de72a4e3523555019f5299d3f65ac0d8e2eb69d,,1
49433b33c485b63f7a17eeccae238554b9931b82,,1
9e28bbe3f4fb94ef3733830619ee46ac9beef69b,,1
9f54ccec44ea51f50e9f7e3732b0d4764ecd38e2,,1
f62b749ac3cac329c0f408b1679969c73f2da683,,1
e7bb4cad5b7af30f226c9a0467f4575aea1d3240,price,2
ef6eb51c7b9bbf2b3f74e7272ef7808a7a9ad972,,1
7b16452123c5d078cda9d227d9248ad77f53d332,,1
2c46f049739e8e76d925b97ba3435ce6e8c0e230,,1
baffda4bef32eb031c815000adb48135e566cf22,,1
c4954ed28a38b0baede1b64cc2fc486b30f99fad,,1
26a23ea7db7d32281a460ec6858a0f3a1bde727b,,1
db1fa2eb5b76383342841d4efb5a3bbfe93c4887,,1
91fcc17109fbaa0599df44978dfaa754129a85b4,"price,building_status",4
016b4d88c5cdd6fa24b1058a04a5fbe497c6ad1b,,1
2579bd79f6a08ac7503e079061ddc5f74edb79a3,,1
2aaf63910549d005461b09c739803fc5eff0515e,,1
64d4c9938e28f37e4161ec1c205817225f528f66,building_status,2
73d56049f2c8f07e128679d43737242cf949bdc4,,1
a234a7406f4e7ccdaffac6775d2787cd00999e4d,,1
e910779cf68c388519bd061ca01d8c672e49877d,,1
fb399b795b1625790931e77080a9bce0d7c72a89,,1
735d9a6fef2158385b064e0909d46b441efe7749,"price,building_status",2
e6b40cb42e62375964fff41f6324ab75b7927a0a,,1
c97869c3130f93918d34ddbe333ed1ed76f3e7ed,"price,room_number,building_status",5
40fb768312fcefdf730084be612b6c145240cf1d,,1
77f3008a52b2a7aac65172e84275616341066ad8,,1
260569f82b4801452206b3f9f3ec33dc157a308e,,1
6120ca0e3791a7a8adadd369483029589b963f25,"size_m2,price",2
ed13beccb026328505ad45cc9351bfa193da7768,,1
0bff03249e4daeac5c11d7d1996465fae16c2d7f,,3
592ef7125d9b3ec8169ad2d7ad16cb1075580358,,1
ca128c81b7635aab33f517379f113cc908f10358,"room_number,building_status",2
3bf006c3fed9fa35babda8bf25c719014cd820ff,,1
4800c67cb495138df3c6c26bc9d6e62a7d17a791,,1
742bc2a645ca2b7557b95609c55b5d72fb2b7e6b,,1
7322281190ebf4b9c8a321da111213351593ba02,,1
1e0164a74276c1193da42bef10ec32f1fe4b9ac8,,1
0409fcaf2e4d9d7612cdbef44f31e83e3ccb1efa,,1
17dd915c7d9e195889e84a4e17a365440021cec2,,1
b53ef94e42f20aa3d05805962f082ab145a94239,,1
31cdffaea8da75e112d4377d49c60ca191a8b947,,1
b0c97cf42abb0f0a727636d8960396bde37f6089,,1
35a2d19d9c04951a89915f30a62cdf35e0ad2628,,1
5b0a6f05ea379cebbbf488a384499f75ae6d3383,,1
a2195b9773502b805ed14e73d03ef6bc6b1067ad,,1
8518f60fda740ccd538d1a88dda352bd65ced44f,,1
7d0a475139ec1473f277974a5100b8c26b015a30,building_status,2
aaac473b2289c0aefde974ba30cd335953401524,,1
b924438b57b0d14443de522ef72c49de8b27cf17,,1
34fb9a58bd6ab18c5c7c1e69d0e81fbeefb4971e,,1
a93da16b4f27b9b460dbd3fc0f307b97642607f4,,1
51d2e7f6ed68adc0f11ff6853ecb927d3885f962,,1
44523957776dc890112fa4d6fc10d97a488a794f,,1
542a39e1e87bd3b863db4a9a6cd4db9735bd15af,"size_m2,price,room_number",4
0f2f0f764b25119fe651611ed6d92934a7a26bc9,,1
9646209e31d334a610cdfc2301f698288faabbea,price,2
21ae56ddb0f5870e6333a12c2d4e88c3377e587f,,1
b5bfb72c1c9d00b81699ecde5ca42b9c8346810c,,2
26a9f0733ca63aa161022b7ff458e6432f5df2b4,,1
96ac8c357bae1457e7c13fc0cd0afb587cbd735b,,1
83a741e45c554c3523b53b1f880ae826f0f985a9,,2
e6a2524c1b511efbad56044aaa43f954443ab3a6,,1
1510b1d575fa038d1da7a40d71d2609a3c6aae9d,price,2
c90cd64039c2ae408120abd5ff7ccb8a9187272f,,1
b9d801a8b57dbfad4f20649b08f822c888958273,,1
ebf318263ab2aad2f13665b739d41cf135720dd4,,1
24fc240ccc53793656da7fec54d0a2f32c23e2ae,,1
3dca1d2435aee5793a475a488c36cc74dd517772,,1
181fd2283e302e1b7f0c4521035208f6c37b037f,,1
ff4f49727b3e8b1d6c5178fe517278673adb2df7,,1
d438eff72dfbe66b27e09c35a4ddaeb80d088cd0,,2
7847a73efd6040f5b3b93f06f58997eb062c3dcc,,1
5f7b923e45d253dcfeb1f0b2791f180aedf305d6,,1
86cdd9f409fe5ac8b60f8f5d85c40ef9c1ae5db4,,1
223cc848d2eb338fcad81183fe7679eb6aaafb62,price,2
d30c3c38088c7b4d483fc56826aeb4fc365cc93f,,1
4aafaf4fac2996c08920476008d80e814428a4a6,,1
fb77af744236e9ad3fb452dc363e41cc98dfa1fc,room_number,2
b103fa855e4cc63fb8bc34b94686f2f64cafe842,,1
9ed3b4b8e233b95c1fd64da72d6217f67f0ad31e,"price,building_status",2
ad65123a32c7a00e50137a8d8c06315d5ca83cf2,,1
e805c091efd7b1e6faa92d69d74b4c57d87a4138,price,2
63a34b690b46b123f887b9ddbfeca9024f72adb4,,2
311ccaf3b523ddf2b7da366be81140f01fe12b53,,1
aa2c04ded12b9c844fc289fe4037b9e5aef3c8f9,,2
3fd1d1799d201efe46c417a439548605af36f858,,1
e51abf300c2c636c4267710c92ec3a32b65b51be,,1
43b7fc2981ad1c0d89d84f937e057fada8e74f8a,,1
992a3a3dd37f89c662514c3bedce4a5b6e7d4f47,,1
3a92c345e202a8a75b5e36fc8468d7539b693122,,1
d57475d8ac3aa4ea6754e22551ac64a47eb74d46,,1
7169fd3dfbeea267ecbe34c0515df7880cd1c694,room_number,2
f77a55a9a8b43a9f19c6f5c06f4a542aa9264bec,,1
03ed0b85baff6254332c75a96a11ed628e27aec1,,1
21c12454f3c53d18576dc916da979c6354c209c0,,1
1771676d7a791c981e0d0fd0338fe56dfd359f18,,2
6e26dde300432c24ada19a4dbb20b5e39392e9c8,,1
7be38350c02ae7cedde24b47e02b8f840f412afc,,1
8acf6cea14f46cedfbc74dee31444c2cd0f69591,,2
2e4b22c3922bbe29769dcbf2358a53f386fb90fa,,1
c4ab6870e4e1e8191dcf12f9612d91a25c184839,building_status,4
f18e920f9b0ec58fa125f5a70cf9d84297e7165d,,1
50e84df5b81557d25b7cfc432f539b7beeed624a,price,3
7fcd3d553958d778c3dc86ac12add1db0be90dc3,,1
2ac1f8ac62bf3b3cfef4bf9e49d998de97281abd,,1
965e7842ee1edfe697dc6b12544da2d5a069155b,,1
f9824a96ac29191464370c946684bacf7b04a44e,,1
2cfb098266191104c689963e5f8d8d9af937069b,,1
655067be4ec85403d0bf860634a8a1bd466d03f2,,1
9299b2e45ada17bef7425acd8c0218b81f991075,,1
f4fe55e5a801239a9e9713a852f8cdf07c8e6968,,1
a1bce4579446b0c74f859e21180e0644950ee378,,1
457da0df4c34ef73b009caf326b80900ff5f7744,,1
2ab7c9956b3f20d969ea7aab595e9239a797f9c3,building_status,3
434fb27dd8d512d97a64726d5dcdea39dcfd2725,,1
9ad159c5cc0d62afb37bf7a34fdecd721fd1c795,,1
61462a133a660a2d64ec301b3956fa7ac66b641a,,1
1dc65a83ed1adc51f3d59362bbce6815fb34d5ee,,2
84583356bf0f5cec3680346774952604c4f2c82e,,1
86f1d9bb618106c09f60fb79a4c030ff9c1f95f5,,1
182c9f459e773afb9fb50e5db402719b69b37a72,,1
a3d432274776499b8ff3652eb1df4f268dd22e35,"price,building_status",2
255eeb55923e75c64dc35a862ef78d0f0acc6d13,,1
fca3fa860a46dfc33476ea82def2d6314b207b11,,1
9c4f6affe77480c065f1d3038119eb59ab00aee9,,1
8eb34c04b20f259cbc90ff9d6f1415ad6f333f2f,,1
df77d1c326059904e60a7cbeb3cbb744f587b1c8,,1
22116d9a8f8937516d2b8294692140bb370eb69f,,1
43eb475e7a9f36fca34edf5b603e5199b83b18c7,,1
0b150df729a5a2768a8af0d3bc67fc7a3ff774c5,,1
975486e91849604aaf8e74ca46ed855f3da45298,building_status,2
0e24cb77b35ed611239eecd2c78df76c78751da9,,1
88e2649783e18ad864b316e6df20ff8152d326ef,,1
987b397a9ce4199f26d2e943bb0b60f19aeac589,,1
97029f573c91375551ad571b19baa3e9f0ecf9a4,"price,room_number,building_status",2
a4e1c6c520229b063f24d3c7880461c83df80942,,1
50d8f08ed7f19329c43608bd474484b85a470fc5,,1
f8c48da742991d5b9454709fdc76743b81b1630b,,1
da7d50a905dbf07ecdea7ea4b0d3877ace53fd1b,,1
06218b2450af0128dddf032b54c6528a5e7e1ef1,,1
916034a297898cd085d72a56f1742f212fc7bbb3,,1
945b8852c78229ab08c0ef3f99d91655d6eed063,"price,room_number",2
c783beed0122210bc3cc06bff7db92ed05e25f7d,room_number,2
95fa56ef39155116a0cd92bc7da38d2c656061d5,,1
667fc059fab118b27662ccd0f9fa631e08794c26,"price,room_number",3
f84e3fd84bb7cc60381b9609f419a62d6227ea56,,1
b545ef337865d1ed21fef7fd09084712040e937c,"size_m2,price,room_number",4
e2ffff34fb8eaab470e4d9bc0a0d67508876f37e,"price,building_status",2
e208090da5321be1228ba2a8f125bff17d5e1b4f,,1
ee824b009fae1ae0519641ea7d5c63cf4e04f3a6,,1
16ec431c9665767e39727b8e1b23e6bd46a46aef,,1
3fa568ddfd3ce08de0d0fbcdae5b921bc6a74a8b,,1
c006bc4e6c0f1663d84ace357f54445e5cc428d3,,1
2955e6f812996c35b7ddbbbb7ba0a3ae34e6f2bc,,1
65b8f34879f8948424d7c913c93f090c5f6bf000,,1
e39f1bf8f4aec5a6d5df9e761fc04ec9b5b512ff,,2
03f644d85320528cb452a47b37cdcfca4f1d4a6e,,1
50cdc9a80ff3014ee6f3e23d944c18c085b79a5b,,1
adac685ce7ab10cfe806e59d3f2d445bdafcaca1,,1
fd268587ea2660f6203b268f3a37ea69188166d1,,1
b366bb1ea2476858db0ec4cb26f90eaf955031df,,1
c1b0bcc4a1e59dc197ec3f16b8a5854c6f42a8eb,,1
8fb7dc5c05e41692f7c8049248647ede79bb8e23,,1
7ce3ddfb7d98eda52f63f434949404a2044d560e,,1
f5317996fe3eedc9297f3a0a5e933d257cd2fa34,,1
46ccce8c0ae1820891869ab96b0139856d897e85,,1
220ebce45c3d5b78ca155d8d59a4d0bc18fe37ca,,1
09b0c140b26e37645ead4db54524ef7ed2f681d2,,1
89aa7da4ff6cec3a898d084d94d7d557d8cf3aba,,1
961edb1e513f18879297334a0712ad552dc0c450,,1
1914f06bbdb9c3853703c8513b985ad5da2672ee,,1
04d3d1f4a1ddea3b98e1a86c11377f0b7abee5d1,,1
486fd970eb3a40482522e5a0401b4f294352880f,,1
b2d6bbb531ea5b76b43a3ea4f7973afd4db60034,"price,room_number,building_status",2
3cb38c08886be1988b874196332cce17b00acc84,,1
4d599c044a6ee60eb4ba5232e50f4cc2fb2f6993,"room_number,building_status",2
b0aa5cbf0d3875946e13222982ad73fe85bd5357,,1
bd22d6c011f056468242bbdbed49e1cf847e940a,,1
87a37e53fa95d9d6ee674c80e1b276a32f1b297e,,1
2abd6a6820edf757df609b5f18bfe5e09191a755,,1
44a210d4169b10de63da78381921748945450347,,1
415900386d0e4f7fe85aa0a368979facba03adc4,,1
f3c13e6807a8f3feff55c004162ffe5f934004d2,,1
5fbb8614d5b6e4004c57769b8dad46341fa91c4b,,1
9e872e3a95e8f81cbf7289eab872f845490eb92f,,1
8a3544931cceedf6d2b67e8a7e5cee6385b62e18,,1
c5e3476de33eb65c39019672cf813c2c8a9e0ecc,,1
5bd43783ca19c7468427dc1ac01af77ee2a8506b,,1
a93afefa2e158a590b57ac9e8410e4213b96d2cd,,1
b3b62b5ad530cd76dae9cbbd30e187afcdf49fcf,,1
d412a63f29fd45f54482b19833b68a158b05ddb3,,1
33f13121f1efecd35fd2b444341ffaaca7de3009,,1
03641122bfbfbfb9bb3b72d3c56fccc491e2d5a4,,1
343192b688c0c956820c1d6347f588dc7cba8f73,,1
