source,transaction,property_id,link,property_name,description,address_street,address_town,address_zrea,room_number,floor_area,building_status,year_of_construction,year_of_top,floor,energ_cert,price,price_area,photo_url_1,photo_url_2,photo_url_3
bazos_sk,predam,184833943,https://reality.bazos.sk/inzerat/184833943/novostavba-3i-byt-so-zahradou-trnava-modranka.php,++Novostavba 3i byt so záhradou - TRNAVA | MODRANKA++,"Ponúkame na predaj kompletne zariadenú novostavbu 3 izbového bytu s terasou a záhradkou v projekte Štvorlístok v meste Trnava - m.č. Modranka. Byt dispozične pozostáva zo vstupnej chodby, obývacej izby spojenej s kuchyňou, dvoch spální, kúpeľne, samostatného WC a šatníka. K bytu prislúcha terasa a záhradka o výmere cca 100 m2. Podlahová plocha bytu je 73 m2. K dispozícii je aj pivnica. Na oknách je príprava pre hliníkové žalúzie. Byt je situovaný v 4 ročnej novostavbe nízkopodlažného bytového domu v tichej časti Trnavy - miestna časť Modranka. V okolí je kompletná občianska vybavenosť, výborná je dostupnosť na diaľnicu D1, R1. Do miestnej časti chodí aj MHD. Možnosť dokúpiť parkovacie miesto. Výhody: - novostavba - zariadený byt - terasa - záhradka - pivnica - kúpou voľný - možnosť dokúpiť parkovacie miesto V cene je kompletný právny servis a preverenie bonity klienta v prípade financovania prostredníctvom hypotekárneho úveru cez overeného finančného poradcu",,Trnava,,3,100,Novostavba,,,,,179900,1799,https://www.bazos.sk/img/1/943/184833943.jpg?t=1762067555,https://www.bazos.sk/img/1t/943/184833943.jpg?t=1762067555,https://www.bazos.sk/img/2t/943/184833943.jpg?t=1762067555
bazos_sk,predam,184387719,https://reality.bazos.sk/inzerat/184387719/nakomplet-prerob.php,"Priestranný byt 90 m2 s bezplatným parkovaním, zeleňou","Predám nakomplet prerobený 3 izbový byt v Trnave s dvomi priestrannými loggiami. Výmera bytu je 90 m2 + loggie 8 m2 a pivnica 6 m2. Byt má 3 samostatné, nepriechodné izby. Samostatný šatník, kúpeľňu, samostatné WC. Bytovka je tehlová, zateplená, prerobená. Parkovanie pri bytovom dome je zdarma, na súkromnom pozemku. 8 min peši od želez. stanice. Obchod 5 min peši. V blízkosti obchody, škola, škôlka a iné. Byt je na 2. NP. z 3. Byt je možný aj ako investičný, na krátkodobý / dlhodobý prenájom. Byt je krásny, tichý a s dobrými susedmi. Je možné spraviť z neho aj 4 izbový byt. Byt je nakomplet prerobený, vymaľovaný, zariadený. Stačí sa len nasťahovať.",,Trnava,,3,90,Kompletná rekonštrukcia,,,2,,185000,2056,https://www.bazos.sk/img/1/719/184387719.jpg?t=1762117814,https://www.bazos.sk/img/1t/719/184387719.jpg?t=1762117814,https://www.bazos.sk/img/2t/719/184387719.jpg?t=1762117814
bazos_sk,predam,184158846,https://reality.bazos.sk/inzerat/184158846/trnava-predaj-2-izboveho-bytu-s-dvomi-loggiami.php,Trnava - predaj 2 izbového bytu s dvomi loggiami.,"Vo výhradnom zastúpení klient Vám ponúkame na predaj priestranný 1-izbový byt, ktorý prešiel v roku 2025 kompletnou a kvalitnou rekonštrukciou, počas ktorej bol dispozične upravený na 2-izbový byt. Nachádza sa na ulici Jiráskova. Dispozícia: vstupná chodba, kuchyňa s obývačkou, spálňa, kúpeľňa so sprchovým kútom a samostatné WC + 2 loggie a menšia pivnica. Výhody bytu: dve priestranné loggie – ideálne na relax. Kompletná rekonštrukcia (2025) zahŕňa : nové elektrické rozvody, podlahy, okná, kúpeľňa, kuchyňa a spotrebiče. Nízke mesačné náklady. Byt je kúpou ihneď voľný, vhodný aj ako investícia na prenájom. Byt sa nachádza v dobrej lokalite s kompletnou občianskou vybavenosťou / materské škôlky, škola, lekáreň, pošta, nákupné stredisko Kraj .......výborná dostupnosť MHD. Podrobnosti: výmera: 42 m2 + 2x uzatvorená loggia. Poschodie: 12 z 13 poschodí, zateplená bytovka d dvomi výťahmi. V posledných rokoch prešla lokalita viacerými zmenami. Pripravuje sa komplexná revitalizácia verejných priestorov sídliska, plánovaná na jar 2026.Kontakt  0905 439 516",,Trnava,,2,42,Kompletná rekonštrukcia,,2025,,,179900,4283,https://www.bazos.sk/img/1/846/184158846.jpg?t=1760523804,https://www.bazos.sk/img/1t/846/184158846.jpg?t=1760523804,https://www.bazos.sk/img/2t/846/184158846.jpg?t=1760523804
bazos_sk,predam,183389890,https://reality.bazos.sk/inzerat/183389890/slnecny-3-izbovy-byt-v-trnave-s-parkovacim-miestom.php,Slnečný 3. izbový byt v Trnave s parkovacím miestom,"Typ: 3-izbový byt Ulica: Koniarekova Obec: Trnava REALL INVEST predstavuje . . . Byt s rozlohou 72 m² na 11. podlaží bytového domu na ulici Koniarekova v Trnave prešiel kompletnou a kvalitnou rekonštrukciou – od nových rozvodov, cez podlahy, až po modernú kúpeľňu a kuchyňu. Predstav si, že ráno vstaneš, pripravíš si voňavú kávu v modernej kuchyni so vstavanými spotrebičmi a vyjdeš na priestrannú loggiu, kde ťa privíta panoramatický výhľad na Trnavu a Malé Karpaty. Po práci si tu môžeš vychutnať pohár vína pri západe slnka, alebo si v lete dopriať raňajky na čerstvom vzduchu. Dispozícia a atmosféra bytu: Vstupná chodba, ktorá pôsobí vzdušne a prakticky prepája všetky miestnosti. Izba s veľkým oknom a nádherným výhľadom – ideálna ako spálňa alebo pracovňa. Samostatná toaleta a kúpeľňa s vaňou a druhou toaletou pre maximálne pohodlie. Svetlá kuchyňa s dostatkom pracovnej plochy a priestorom na spoločné varenie aj stolovanie. Ďalšia izba s veľkým vstavaným rolldorom, ktorý ukryje všetko potrebné. Priestranná obývacia izba – dostatočne veľká, aby pojala pohodlnú sedačku aj jedálenský stôl, kde sa zídu priatelia a rodina. Bonusy, ktoré si zamiluješ: Parkovacie miesto v osobnom vlastníctve – obrovská výhoda v Trnave, kde je parkovanie často problém. Parkovisko je ohradené a dostanete sa tam výhradne len cez elektrickú rampu . K bytu  prislúcha ešte komora, ktorú je možné využiť aj ako praktický šatník alebo priestor pre nepotrebné/potrebné veci čím si viete rozšíriť vnútornú bytovú výmeru :) Výborná poloha – rýchle napojenie na diaľnicu, kompletná občianska vybavenosť v pešej dostupnosti. Tento byt je ideálny aj ako investícia – garantujeme minimálny výnos 800 € mesačne z prenájmu. Vďaka našej správe a databáze preverených klientov vám vieme okamžite zabezpečiť spoľahlivého nájomcu, čo znamená, že váš výnos začína plynúť prakticky hneď po kúpe. Spoločnosť REALL INVEST vám poskytne výhodné financovanie prostredníctvom nášho skúseného hypotekárneho špecialistu a zároveň kompletný právny servis k prevodu nehnuteľnosti. Všetko zariadime za vás – od prvého kroku až po podpis zmluvy – aby ste si mohli bez starostí a zbytočného stresu splniť svoj sen o novom domove či dlhodobej investícii. Stačí sa rozhodnúť – o ostatné sa postaráme my, aby ste si mohli bez starostí splniť svoj investičný alebo rodinný sen. V prípade záujmu o obhliadku či viac informácií ma neváhajte kontaktovať telefonicky, SMS alebo e-mailom. REALL INVEST – spoľahlivý partner pri kúpe vašej budúcej nehnuteľnosti. Status: aktívne Vlastníctvo: osobné Úžitková plocha: 72 m2 Stav: úplne prerobený Počet izieb: 3 Energetický certifikát: A Typ budovy: panelová stavba Typ výbavy: čiastočne vybavený Loggia: áno Vonkajšie parkovanie: áno Verejné vonkajšie parkovanie: áno Výťah: áno Rok poslednej rekonštrukcie: 2018 Rok kolaudácie: 1980 Po",,Trnava,,,72,Kompletná rekonštrukcia,,1980,,,179900,2499,https://www.bazos.sk/img/1/890/183389890.jpg?t=1760334634,https://www.bazos.sk/img/1t/890/183389890.jpg?t=1760334634,https://www.bazos.sk/img/2t/890/183389890.jpg?t=1760334634
bazos_sk,predam,184744247,https://reality.bazos.sk/inzerat/184744247/centrum-velky-tehlovy-3i-byt-loggia-garaz-pesia-zona.php,"CENTRUM - Veľký tehlový 3i. byt. loggia, garáž, pešia zóna","Ponúkam na predaj v centre mesta veľký tehlový 3 izbový byt s halou + veľká loggia veľkou pivnicou a garážou v uzatvorenom dvore. Podlahová plocha bytu je 85m2 + veľká loggia + plocha pivnice cca 7m2 + garáž cca 18m2. Byt je po čiastočnej rekonštrukcii: plastové okná, zánovná kuchynský drevená linka, dávnejšie prerobená murovaná kúpeľňa s vaňou a samostatné WC, bezpečnostné vchodové dvere. Byt je veľmi dobre dispozične navrhnutý: Vchádza sa do priestrannej chodby, ktorá je prepojená s veľkou halou cez ktorú sa dostanete vpravo do veľkej obývacej izby, alebo v ľavo do spálne prípadne do detskej izby a kúpeľne. Zo vstupnej chodby sa vchádza v pravo do kuchyne z ktorej sa dá dostať dverami do obývacej izby a z chodby za dverami vľavo sa nachádza WC. Byt je priestranný svetlý v samom centre mesta na ul. Hlavná. Nachádza sa na 4 poschodí bez výťahu. Kúpna cena komplet byt + garáž + pivnica s províziou RK je 249,900,-€",,Trnava,,3,85,Kompletná rekonštrukcia,,,,,179900,2116,https://www.bazos.sk/img/1/247/184744247.jpg?t=1761819205,https://www.bazos.sk/img/1t/247/184744247.jpg?t=1761819205,https://www.bazos.sk/img/2t/247/184744247.jpg?t=1761819205
bazos_sk,predam,184965644,https://reality.bazos.sk/inzerat/184965644/na-predaj-3-izbovy-byt-na-salezianskej-ulici-v-trnave.php,Na predaj 3-izbový byt na Saleziánskej ulici v Trnave,"Typ: 3-izbový byt Ulica: Saleziánska Mestská časť: Trnava-východ Obec: Trnava Realitná kancelária Leaders & Partners Trnava V jednej z najžiadanejších lokalít Trnavy ponúkame 3-izbový byt, ktorý spája všetko, čo inteligentný investor potrebuje: výbornú polohu, vysoký nájomný potenciál a minimálne riziko. 🏢 Nehľadáte len byt. Hľadáte stabilný príjem a perspektívu. 🎯 Prečo práve tento byt? Lokalita, ktorá garantuje nájomníkov 🎓 Študenti: Univerzity v pešej dostupnosti 👨‍👩‍👧 Rodiny: Kompletná občianska vybavenosť na dosah 💼 Profesionáli: Rýchle dopravné napojenie na D1 a R1 Keď máte zastávku MHD priamo pri vchode, Tesco Extra, reštaurácie, plaváreň a fitness centrum v okruhu pár minút, konkurencia medzi záujemcami o prenájom je vám garantovaná. 🏡 Čo dostávate? ✅ 65m² prakticky využitého priestoru (vrátane loggie a pivničnej kobky) ✅ Ideálne 3. poschodie ✅ Po kompletnej rekonštrukcii – žiadne skryté náklady, môžete začať zarábať hneď ✅kompletne zariadený byt 📐 Premyslená dispozícia: Otvorený vstupný priestor s plnohodnotnou kuchyňou a barovým pultom 2 samostatné izby (ideálne pre spolubývanie) 1 priechodná obývacia izba Priestranná kúpeľňa s vaňou + samostatné WC Loggia pre extra komfort 📍 Strategická poloha: Severný obchvat na dosah – rýchle napojenie na R1 a D1 MHD zastávka pri vchode – pre nájomníkov bez auta ideálne Tesco Extra, služby, šport – všetko v pešej vzdialenosti 👥 Pre koho je tento byt stvorený? Flexibilita = vyššia návratnosť investície Dispozícia bytu vám umožňuje prenajímať: Rodinám s deťmi – bezpečná lokalita, škôlky a školy nablízku Študentom – vysoký dopyt, stabilný príjem počas celého roka Mladým párom – moderný byt v živej lokalite Profesionálom – výborné dopravné spojenie do Bratislavy 💰 Investícia, ktorá dáva zmysel Zatiaľ čo iní premýšľajú, vy už môžete zarábať. Nehnuteľnosť v Trnave patrí medzi najstabilnejšie investície na trhu – rastúci dopyt po prenájmoch, solídne výnosové percento a dlhodobá perspektíva. Tento byt nie je len o štvorcových metroch. Je o predvídateľnom cash flow a minimálnom úsilí. 🚀 Ďalší krok je na vás Kvalitné investičné príležitosti sa na trhu nezdržiavajú dlho. Ak hľadáte nehnuteľnosť, ktorá: ✅ Má garantovaný nájomný potenciál ✅ Je v top lokalite ✅ Nevyžaduje žiadne ďalšie investície ✅ Prináša stabilný pasívny príjem Neváhajte a kontaktujte nás ešte dnes. Pripravíme pre vás: Všetky podklady Výpočet potenciálneho výnosu Obhliadku v čase, ktorý vám vyhovuje 📞 KONTAKT Veronika Tomašovičová Telefón:  0910 400 054 Status: aktívne Vlastníctvo: osobné Stav: úplne prerobený Celková plocha: 65 m2 Úžitková plocha: 65 m2",,Trnava,,,65,Kompletná rekonštrukcia,,,,,275000,4231,https://www.bazos.sk/img/1/644/184965644.jpg,https://www.bazos.sk/img/1t/644/184965644.jpg,https://www.bazos.sk/img/2t/644/184965644.jpg
bazos_sk,predam,184964762,https://reality.bazos.sk/inzerat/184964762/treef-ponuka-3-izbovy-byt-s-podlahovou-plochou-86-m.php,Treef ponúka 3-izbový byt s podlahovou plochou 86 m²,"Realitná kancelária Treef ponúka na predaj 3-izbový byt s podlahovou plochou 86 m² + loggia, situovaný na prestížnej Vajanského ulici v Trnave, v bezprostrednej blízkosti historického centra. Byt sa nachádza na 4. poschodí zo 6. Táto adresa je obľúbená pre svoju výnimočnú atmosféru, pešiu dostupnosť služieb a jedinečný výhľad na mestské hradby. Dispozícia, ktorá myslí na komfort. Byt ponúka vzdušný a otvorený priestor, premyslené riešenia a dostatok súkromia: • reprezentatívna vstupná predsieň • priestranná obývacia miestnosť prepojená s kuchyňou •jedáleň tvorí prirodzené srdce domova • 2 samostatné spálne s nerušeným zázemím • kúpeľňa s rohovou vaňou aj sprchovým kútom • samostatné WC • komora – ideálne úložné miesto • menší šatník • loggia orientovaná smerom na hradby – poctivá dávka histórie pri rannej káve ň. Svetlé farby, dostatok denného svetla a praktické dispozičné riešenie vytvárajú domov, ktorý pôsobí príjemne, komfortne a veľmi štýlovo. Lokalita, ktorú si zamilujete Tento byt je výbornou voľbou pre tých, ktorí oceňujú mestský život bez kompromisov: • obchodné centrá, trhy, kaviarne a reštaurácie na pár krokov • nádherné prechádzky popri hradbách a mestských parkoch • rýchla dostupnosť vlakovej a autobusovej stanice • možnosť kultúrneho aj spoločenského vyžitia každý deň Tu je všetko nablízku – no zároveň s pocitom súkromia a pokoja. Cena: 275 000 € Kvalitná adresa, veľkorysý priestor a prémiová lokalita robia z tejto ponuky mimoriadne investične zmysluplnú voľbu. Pre viac informácií a dohodnutie obhliadky ma kontaktujte: Martin Drietonský, 0911 066 661",,Trnava,,,86,,,,,,179900,2092,https://www.bazos.sk/img/1/762/184964762.jpg,https://www.bazos.sk/img/1t/762/184964762.jpg,https://www.bazos.sk/img/2t/762/184964762.jpg
bazos_sk,predam,184964582,https://reality.bazos.sk/inzerat/184964582/byt-v-povodnom-stave-v-trnave.php,Byt v pôvodnom stave v Trnave,"Dobrý deň prajem, prosím ponúknite byt v pôvodnom stave na predaj . Kontakt : 0904 273 545",,Trnava,,,,Pôvodný stav,,,,,179900,,https://www.bazos.sk/img/1/582/184964582.jpg,https://www.bazos.sk/img/1t/644/184965644.jpg,https://www.bazos.sk/img/1t/762/184964762.jpg
bazos_sk,predam,184964464,https://reality.bazos.sk/inzerat/184964464/treef-ponuka-3-izbovy-byt-po-kompletnej-rekonstrukcii.php,Treef ponúka 3-izbový byt po kompletnej rekonštrukcii,"Realitná kancelária TREEF vám ponúka priestranný 3-izbový byt s rozlohou 66 m², ktorý sa nachádza v jednej z najobľúbenejších častí Trnavy – na ulici Andreja Kubinu. Byt prešiel kompletnou rekonštrukciou v roku 2025 a je úplne neobývaný, pripravený na svojich prvých majiteľov. CHARAKTERISTIKA NEHNUTEĽNOSTI: Dispozícia: 3 izby + kuchyňa + kúpeľňa + WC + balkón Poschodie: ideálne 5. poschodie s novým výťahom Stav: kompletná rekonštrukcia – nové rozvody, podlahy, sanita, kuchynská linka, interiérové dvere Balkón: áno, s výhľadom na zeleň Výhľady: z každej izby sa otvára panoramatický výhľad na Trnavu Parkovanie: bezproblémové parkovanie priamo pred bytovým domom Pivnica: k bytu prislúcha pivničný priestor Interiér pôsobí svetlo, moderne a harmonicky – každý detail bol premyslený tak, aby vytváral príjemný pocit domova. Vďaka kvalitným materiálom a nadčasovému dizajnu je byt ideálny na okamžité nasťahovanie bez ďalších investícií. LOKALITA: Ulica Andreja Kubinu patrí medzi stabilné a vyhľadávané rezidenčné lokality v Trnave. V bezprostrednej blízkosti sa nachádza: Supermarket Kaufland Základná škola, materská škola, detské ihriská Zastávky MHD, cyklotrasy, športoviská Kompletná občianska vybavenosť na dosah ruky Okolie je pokojné, plné zelene a priateľskej atmosféry – ideálne pre rodiny, páry aj jednotlivcov, ktorí hľadajú kvalitné bývanie v dobre dostupnej lokalite. VÝHODY BYTU: Neobývaný po rekonštrukcii – všetko nové Priestranná výmera 66 m² Výborné poschodie s novým výťahom Balkón a výhľady na mesto Pokojné prostredie s občianskou vybavenosťou Skvelá investícia aj na prenájom KONTAKTUJTE NÁS: Neváhajte nás kontaktovať a dohodnite si obhliadku ešte dnes. Radi vám byt osobne predstavíme. Michaela Drietonská 0904 273 545 info@treef.sk",,Trnava,,3,66,Kompletná rekonštrukcia,,2025,,,179900,2726,https://www.bazos.sk/img/1/464/184964464.jpg,https://www.bazos.sk/img/1t/464/184964464.jpg,https://www.bazos.sk/img/2t/464/184964464.jpg
bazos_sk,predam,184964404,https://reality.bazos.sk/inzerat/184964404/treef-ponuka-2-i-byt-na-hlinach-v-trnave.php,Treef ponúka 2 i byt na Hlinách v Trnave.,"Realitná kancelária Treef ponúka 2 i byt na Hlinách v Trnave . VÝHODY NEHNUTEĽNOSTI: • kompletne zrekonštruovaný v roku 2025 • ihneď voľný • nízke mesačné náklady • 4. poschodie – príjemná výška, dobré svetlo • bezpečnostné dvere pre maximálne pohodlie a pocit bezpečia • kuchynská linka na mieru s priestorom pre barové sedenie alebo malý stolík • priestranná chodba s možnosťou vstavanej skrine podľa vášho štýlu • samostatná kúpeľňa so sprchovým kútom • samostatné WC • obývačka prepojená s kuchyňou • druhá izba so vstupom na loggiu – ideálna ako spálňa alebo home office Lokalita Na Hlinách Obľúbená časť s kompletnou občianskou vybavenosťou: obchody, MHD, služby aj možnosti na relax sú pár minút od domu. Perfektný výber pre: • jednotlivca alebo pár s aktívnym životným štýlom • ľudí, ktorí nechcú riešiť ďalšie prerábky • investorov hľadajúcich príležitosť na prenájom Zaujal vás? Zavolajte a rada vám ho ukážem pri obhliadke. Michaela Drietonská 0904 273 545 info@treef.sk",,Trnava,,,,Kompletná rekonštrukcia,,,,,179900,,https://www.bazos.sk/img/1/404/184964404.jpg,https://www.bazos.sk/img/1t/404/184964404.jpg,https://www.bazos.sk/img/2t/404/184964404.jpg
bazos_sk,predam,184963542,https://reality.bazos.sk/inzerat/184963542/polianky-b6412-2-izbovy-byt-s-loggiou.php,Polianky / B6412 / 2-izbový byt s loggiou,"CASMAR RK ponúka na predaj 2-izbový byt v projekte Polianky – obec Zavar Hľadáte štýlové a moderné bývanie s nízkymi mesačnými nákladmi a výbornou dostupnosťou do Trnavy? Tento slnečný 2-izbový byt je presne pre Vás! Posledné tri 2-izbové byty k dispozícii. Virtuálna prehliadka: https://my.matterport.com/show/?m=SzBtjqzw9v7 Byt sa nachádza na najvyššom poschodí (3/3) tehlového bytového domu, ktorý prešiel kompletnou revitalizáciou v roku 2024. Obytný dom je bez výťahu, no vyniká tichým prostredím a praktickými spoločnými priestormi – na prízemí je k dispozícii miestnosť na odkladanie bicyklov či kočíkov. Dispozícia bytu: ·         vstupná chodba ·         priestranná obývacia izba spojená s kuchyňou ·         samostatná spálňa ·         kúpeľňa s vaňou ·         samostatné WC ·         loggia s príjemným výhľadom Výhody bytu: ·         vlastné kúrenie a ohrev vody plynovým kotlom = nízke mesačné náklady ·         veľkorysá výmera bytu 53,80 m2 + loggia 5,30 m2 ·         možnosť dokúpiť parkovacie státie priamo pri dome za 5 500 € ·         príjemná lokalita s cyklotrasou spájajúcou Zavar s Trnavou ·         tehlová stavba po rekonštrukcii (2024) Projekt Polianky ponúka pokojné bývanie v modernej štvrti s výbornou dostupnosťou do mesta aj na diaľnicu, čo z neho robí ideálne miesto na bývanie či ako investíciu. PREDAJNÁ CENA NEHNUTEĽNOSTI JE 125 900€ Pre viac informácií a obhliadku kontaktujte: Tomáš Šibal – realitný maklér CASMAR tel.: 0908 685 804 mail: sibal@casmar.sk",,Trnava,,,54,Kompletná rekonštrukcia,,2024,3/3,,198700,3680,https://www.bazos.sk/img/1/542/184963542.jpg?t=1762350301,https://www.bazos.sk/img/1t/542/184963542.jpg?t=1762350301,https://www.bazos.sk/img/2t/542/184963542.jpg?t=1762350301
bazos_sk,predam,184963486,https://reality.bazos.sk/inzerat/184963486/stylovy-3-izbovy-byt-so-zariadenim-loggiou-a-balkonom.php,"Štýlový 3-izbový byt so zariadením, loggiou a balkónom","Štýlový 3-izbový byt so zariadením, loggiou a balkónom – projekt Polianky, Zavar CASMAR RK ponúka na predaj priestranný 3-izbový byt nachádzajúci sa v obľúbenom projekte Polianky v obci Zavar, len pár minút od Trnavy. Byt sa nachádza na 1. poschodí z 2 v tehlovom bytovom dome, ktorý prešiel kompletnou revitalizáciou v roku 2023. Dispozícia a vybavenie: výmera bytu: 71,55 m² loggia: 5,65 m² (vstup zo spálne) balkón z kuchyne svetlá kuchyňa s kuchynskou linkou, vstavanou plynovou varnou doskou a chladničkou s mrazničkou kúpeľňa s oknom a vaňou, samostatné WC dve nepriechodné izby a priestranná obývacia izba vykurovanie a ohrev vody zabezpečuje plynový kotol v byte je zriadený optický internet byt sa predáva so zariadením, takže je ihneď obývateľný Výhody nehnuteľnosti: len dva byty na poschodí, celkovo 6 bytov vo vchode možnosť dokúpiť parkovacie miesto priamo pred vchodom tichá lokalita s výbornou dostupnosťou do Trnavy moderné, revitalizované prostredie projektu Polianky Byt je ideálnou voľbou pre tých, ktorí hľadajú komfortné a pokojné bývanie mimo mesta, no s výbornou dostupnosťou všetkých služieb. 💰 Cena: 198 700 € Zaujala Vás ponuka? Dohodnite si obhliadku: Tomáš Šibal – CASMAR 0908 685 804 sibal@casmar.sk",,Trnava,,,72,Kompletná rekonštrukcia,,,,,125900,1749,https://www.bazos.sk/img/1/486/184963486.jpg?t=1762350304,https://www.bazos.sk/img/1t/486/184963486.jpg?t=1762350304,https://www.bazos.sk/img/2t/486/184963486.jpg?t=1762350304
bazos_sk,predam,184958169,https://reality.bazos.sk/inzerat/184958169/az-hospodarska-3-izbovy-byt-po-ciastocnej-rekonstrukcii.php,AZ. HOSPODÁRSKA - 3 izbový byt po čiastočnej rekonštrukcii,"Vážení zákazníci, exkluzívne do našej ponuky pridávame 3 izbový byt na fantastickej adrese, vzhľadom na to, že byt sa nachádza 5 minút chôdzou od centra mesta a daná lokalita ponúka kompletnú občiansku vybavenosť. Jedná sa o 3 izbový byt o výmere 64 m2, nachádzajúci sa na ideálnom 4. podlaží z celkových 7 podlaží a v zateplenom bytovom dome. Byt prešiel čiastočnou rekonštrukciou, pričom bola prerobená kúpeľňa, toaleta a kuchyňa. Byt má potenciál na rekonštrukciu, kedy si vie nový majiteľ vytvoriť bývanie podľa svojich predstáv. Parkovanie v danej lokalite je bezproblémové. Dispozícia: Po vstupe do bytu prichádzame do veľkej vstupnej chodby, pričom prvé dvere na ľavej strane je samostatná toaleta, ďalej sa z chodby dostaneme do kuchyne, cez ktorú keď prejdeme, tak sa dostaneme do kúpeľne s vymurovaným sprchovým kútom. Ďalej sa zo vstupnej chodby dostaneme do troch samostatných izieb. V byte sa nenachádza balkón. Lokalita: Tento bytový dom sa nachádza na Hospodárskej ulici, hneď vedľa Billy. Nájdeme tu kompletnú občiansku vybavenosť a všetko do 5-10 minút pešo, či už materská, základná, stredná alebo vysoká škola, potraviny, zdravotné centrum a lekáreň, športoviská, detské ihriská alebo autobusová zastávka hneď pod bytovkou. Benefity tejto nehnuteľnosti: -	Výborná lokalita s kompletnou občianskou vybavenosťou -	Celková rozloha bytu 64 m2 -	3 nepriechodné izby -	Zateplený bytový dom Cena nehnuteľnosti je 164 000 €. V prípade otázok alebo záujmu o osobné stretnutie, ma neváhajte kontaktovať. Túto nehnuteľnosť je možné zakúpiť prostredníctvom hypotekárneho úveru s vybavením ktorého Vám radi pomôžeme. David Otajovič 0918 964 837 otajovic@andelzachar.sk",,Trnava,,3,64,Kompletná rekonštrukcia,,,,,179900,2811,https://www.bazos.sk/img/1t/644/184965644.jpg,https://www.bazos.sk/img/1t/762/184964762.jpg,https://www.bazos.sk/img/1t/582/184964582.jpg
bazos_sk,predam,184957845,https://reality.bazos.sk/inzerat/184957845/exkluzivne-v-nasej-rk-3-izbovy-byt-po-rekonstrukcii-s-dvomi.php,Exkluzívne v našej RK 3 izbový byt po rekonštrukcii s dvomi,"Exkluzívne v našej realitnej kancelárii. Na predaj 3-izbový byt s DVOMA loggiami a panoramatickým výhľadom. Ak hľadáte byt s výbornou dostupnosťou, praktickým dispozičným riešením a krásnym výhľadom? Práve ste ho našli!  3-izbový byt, ktorý poskytuje príjemné bývanie pre rodinu. K bytu patria dve loggie s pekným výhľadom na panorámu a okolie, ideálne na rannú kávu alebo večerné posedenie. Dispozícia a vybavenie: vstupná chodba, kuchyňa s kuchynskou linkou a výstupom na prvú loggiu, obývacia izba s výstupom na druhú loggiu, dve samostatné, nepriechodné izby, spálňa a detská izba  (pracovňa), kúpeľňa s novými obkladmi, sanitou a sprchovacím kútom, samostatné WC. Súčasťou bytu je pivnica a možnosť využitia kočikárne/priestoru na odkladanie bicyklov. Lokalita a dostupnosť: byt sa nachádza vo vyhľadávanej lokalite s kompletnou občianskou vybavenosťou: základná škola, materská škola, obchodné centrum, výborná dostupnosť do centra mesta, jednoduché a rýchle napojenie na diaľnicu D1 (smer BA, NR, TN). Cena a servis: v cene je zahrnutý kompletný realitný a právny servis zabezpečený renomovanou advokátskou kanceláriou. Ako členovia ZDRUŽENIA REALITNÝCH KANCELÁRIÍ SLOVENSKA vám navyše vieme zabezpečiť výhodné financovanie nehnuteľnosti a jej poistenie. Zaujala Vás táto ponuka? Neváhajte ma kontaktovať a dohodnite si obhliadku! Bližšie informácie a obhliadky: Maklér Pavel Opatovský, t.č.: 0903 462 434 Obytná plocha: 67m² Celková rozloha: 72m² Úžitková plocha: 67m² Vlastníctvo: osobné Stav: po rekonštrukcii Plyn: áno Internet: lokálny poskytovateľ Kúpeľňa: sprchovací kút Lódžia: áno - 2 Pivnica: áno Výťah: áno Parkovanie: vonkajšie Postavené z: panel Zateplený objekt: áno Energetický certifikát: B",,Trnava,,3,67,Kompletná rekonštrukcia,,,,,179900,2685,https://www.bazos.sk/img/1/845/184957845.jpg,https://www.bazos.sk/img/1t/845/184957845.jpg,https://www.bazos.sk/img/2t/845/184957845.jpg
