source,transaction,property_id,link,property_name,description,address_street,address_town,address_zrea,room_number,floor_area,building_status,year_of_construction,year_of_top,floor,energ_cert,price,price_area,photo_url_1,photo_url_2,photo_url_3,operating_costs,energy_costs
reality_sk,prenajom,JuDagIimCjr,https://www.reality.sk/byty/aktualne-prenajom-2-izboveho-bytu-v-novostavbe-arboria-760-euro-vratane-vsetkeho/JuDagIimCjr/,"+++ AKTUÁLNE +++ PRENÁJOM 2 IZBOVÉHO BYTU V NOVOSTAVBE ARBORIA 760,-EURO VRÁTANE VŠETKÉHO","+++ AKTUÁLNE +++ PRENÁJOM 2 IZBOVÉHO BYTU V&amp;amp;nbsp;NOVOSTAVBE ARBORIA 760,-EURO VRÁTANE VŠETKÉHOKamenár&amp;amp;amp;Partners Vám ponúka na prenájom tento veľmi príjemný 2 ibový byt, ktorý sa nachádza v&amp;amp;nbsp;dobre známom Trnavskom projekte Arboria Park. Samotný byt je situovaný na 6.poschodí s&amp;amp;nbsp;výťahom a&amp;amp;nbsp;je orientovaný na juhovýchodnú stranu. Jeho podlahová plocha je 52m2 vrátane priestranného šatníka. K&amp;amp;nbsp;bytu patrí lodžia takmer&amp;amp;nbsp;&amp;amp;nbsp;10m2. Byt je je kompletne vybavený,&amp;amp;nbsp;vkusne nadčasovo zariadený. V&amp;amp;nbsp;tesnej blízkosti sa náchádza kompletná občianska vybavenosť, ako aj dobrá dostupnosť na obchvat. O&amp;amp;nbsp;bezproblémové parkovanie sa Vám postará súkromné garážové parkovacie miesto, ktoré je už zahruté v&amp;amp;nbsp;cene.&amp;amp;nbsp;CENA: 760,- / mesiac vrátane všetkých energií, garážového státia a&amp;amp;nbsp;internetu.Klúčiky u&amp;amp;nbsp;nás v&amp;amp;nbsp;RKPre viac informácií o&amp;amp;nbsp;tejto atraktívnej ponuke, ako aj možnosti dohodnutia si obhliadky ma kontaktujte na čísle 0918 507&amp;amp;nbsp;888-Miroslav Kamenár",,Trnava,Trnavský kraj,2.0,52,Novostavba,,,,,760,15.0,https://s.unitedclassifieds.sk/jul/sfgmb93xM_fss?st=w7EZdKYhwPUAy6PIjJVKbh5sD-4xYVg9BwYeTMWTE8Y&ts=1760538570&e=0,https://s.unitedclassifieds.sk/jul/PEBq0Hwc5_fss?st=PGDQgYm2qDiFtD6znymJkhknkWZ9or-SYUnLlQv-fl4&ts=1760538571&e=0,https://s.unitedclassifieds.sk/jul/SCCnzV79b_fss?st=h515JAkYJgzJgMMlxSW5CSwRP92sVjW3ZapKNQUubTM&ts=1760538573&e=0,,0.0
reality_sk,prenajom,JuYascJkx_4,https://www.reality.sk/byty/maxis-real-na-prenajom-velky-3-izbovy-byt-na-frantiskanskej-ulici-v-centre-mesta/JuYascJkx_4/,MAXIS REAL: NA PRENÁJOM : Veľký 3 izbový byt na Františkánskej ulici v centre mesta.,"Na prenájom ponúkame veľký 3 izbový byt na 1.poschodí na Františkánskej ulici. Byt je situovaný do ulice, ale aj do dvora – do tichej časti. Byt sa vyznačuje veľkosťou a priestrannosťou.Byt je zariadený, má balkón a veľmi dobrú atmosféru (vždy tu bol dlhodobý nájomca – viac ako 9 rokov).Byt je vhodný pre pracujúcich mladých ľudí ale aj pre rodinu.Depozit: 850,-EUR.Výmera: 90 m2 Cena : 700 ,-EUR +150,-EURInfo : Bc. Radovan Lehuta, kontakt : 0903 469 745",,Trnava,Trnavský kraj,,90,Kompletná rekonštrukcia,1999.0,,2.0,C,700,8.0,https://s.unitedclassifieds.sk/jul/1XjfsKC3p_fss?st=W8juUIPuBkfjmG9lTdkCHxpw29rm91VwIHkNzrPwWPo&ts=1760007250&e=0,https://s.unitedclassifieds.sk/jul/yg9CYyOYt_fss?st=qH0R3Ge6Wb1UuQDKYsOIS39_zFUg5OCFu3OblR-DqyQ&ts=1760007267&e=0,https://s.unitedclassifieds.sk/jul/BTcfyTblU_fss?st=u_oGXYYLwYa3LRA3gKYWiKLpeZgu6JLNm_1LDCYP5js&ts=1760007254&e=0,150.0,
reality_sk,prenajom,JurA9dN7Nge,https://www.reality.sk/byty/maxis-real-na-prenajom-utulny-a-priestranny-2-izbovy-byt-v-blizkosti-centra-trnavy/JurA9dN7Nge/,MAXIS REAL: NA PRENÁJOM: Útulný a priestranný 2-izbový byt v blízkosti centra Trnavy,"Ponúkame Vám na prenájom moderný a priestranný 2-izbový byt, ktorý sa nachádza vo vyhľadávanej a tichej lokalite na Podjavorinskej ulici v Trnave, len pár minút chôdze od historického centra mesta.Byt poskytuje pohodlné bývanie s výbornou dostupnosťou občianskej vybavenosti a ponúka ideálne spojenie komfortu, súkromia a mestského života.________________________________________ LokalitaPodjavorinská ulica patrí medzi obľúbené lokality Trnavy vďaka svojej tichosti, výbornej dostupnosti do centra a blízkosti obchodov, služieb, reštaurácií a MHD.________________________________________ Dispozícia a vybavenie bytu•byt sa nachádza na 4. poschodí,•balkón s príjemným výhľadom,•internet a televízia v cene nájmu•možnosť dozariadenia podľa dohody s prenajímateľom,•kompletná občianska vybavenosť v blízkom okolí,•byt je ihneď k dispozícii.Byt je svetlý, dobre dispozične riešený a vhodný pre tých, ktorí hľadajú útulné a pohodlné bývanie v centre diania.________________________________________ Vhodné pre•maximálne 2 osoby,•bez detí a domácich zvierat.________________________________________ Cena prenájmu•Nájomné: 700 €/mesiac vrátane energii•Depozit: 700 €•Minimálna doba nájmu: 12 mesiacov________________________________________Tento byt predstavuje skvelú voľbu pre ľudí, ktorí túžia po modernom a pohodlnom bývaní v pokojnej lokalite s rýchlym prístupom do centra Trnavy. ________________________________________ Kontakt:Bc. Radovan Lehuta 0903 469 745 lehuta@maxisreal.sk",,Trnava,Trnavský kraj,,52,Pôvodný stav,1970.0,,4.0,B,700,13.0,https://s.unitedclassifieds.sk/jul/DZTPzBnnu_fss?st=6bmc7onRR1vx2Q8ULfmyr5vO5rHu_OuiC6LVvaFONEo&ts=1759850741&e=0,https://s.unitedclassifieds.sk/jul/Z6CYwds4N_fss?st=dnS3yo_n78Xt53Yh_prkYze8y2nJfVPNPKeTpSVPfXI&ts=1759850739&e=0,https://s.unitedclassifieds.sk/jul/jfLEmzng9_fss?st=ibKHpPJn8amRbJAGQQyzdv-_uG_t4Gsbbm9KcWlornE&ts=1759850736&e=0,,
reality_sk,prenajom,JuMFOc23sJy,https://www.reality.sk/byty/na-prenajom-novy-2izbovy-byt-v-novostavbe-v-trnave/JuMFOc23sJy/,NA PRENÁJOM: Nový 2izbový byt v novostavbe v Trnave,"Ponúkame na prenájom úplne nový 2-izbový byt v novostavbe Miko v Trnave.Ide o kompletne zariadený byt s balkónom, výťahom a vonkajším parkovacím miestom.Byt pozostáva z dvoch obytných miestností - obývačky spojenej s kuchyňou, spálne, kúpelne (vaňa, toaleta), chodby + balkón.Rozloha bytu je 53,31 m2 + balkón 10,4 m2 s orientáciou JV, má kompletné vybavenie vrátane TV, spotrebičov, práčky so sušičkou a nového nábytku.Depozit: 1500 EURNájom: 750 eur / mesiacINFO: 0905949103",,Trnava,Trnavský kraj,2.0,53,Novostavba,2024.0,2024.0,4.0,A,750,14.0,https://s.unitedclassifieds.sk/jul/Mc7ex_h8E_fss?st=w0DcjEg0T2aFICDSJd6rcB7J3rd6SfmDA-qp-SUGmdY&ts=1761577432&e=0,https://s.unitedclassifieds.sk/jul/WMp9FUU7Q_fss?st=0L_dOpnI-aR_ejViqgRHGG9N4t5WrbmA0NdEFETtmHI&ts=1761577457&e=0,https://s.unitedclassifieds.sk/jul/E5VBlXKxL_fss?st=3Nr2xOVI-85Rx5zDzL69gC7vqanTaWhNNz2zYWUJobI&ts=1761577494&e=0,,
reality_sk,prenajom,JupEBagLkHD,https://www.reality.sk/byty/aktualne-volny-2-izbovy-byt-v-novostavbe-s-terasou-a-parkingom-v-trnave/JupEBagLkHD/,+++ AKTUÁLNE VOĽNÝ 2 IZBOVÝ BYT V NOVOSTAVBE S TERASOU A PARKINGOM V TRNAVE+++,"+++ AKTUÁLNE VOĽNÝ 2 IZBOVÝ BYT V&amp;amp;nbsp;NOVOSTAVBE S&amp;amp;nbsp;TERASOU A&amp;amp;nbsp;PARKINGOM V&amp;amp;nbsp;TRNAVE+++Kamenár&amp;amp;amp;Partners Vám ponúka na prenájom tento kompletne vybavený&amp;amp;nbsp;&amp;amp;nbsp;a&amp;amp;nbsp;zariadený veľkometrážny byt v&amp;amp;nbsp;novostavbe Botanika na Botanickej ulici v&amp;amp;nbsp;Trnave. Jeho výnimočnosť spočíva práve v&amp;amp;nbsp;jeho nadštandartnej rozlohe, ktorá je je 68m2 plus 10m2 tvorí pekná terasa. Samotný fakt, že byt sa nachádza na 5. poschodí zabezpečí budúcemu nájomníkovi, že bude mať presvetlenosť počas celého dňa s&amp;amp;nbsp;krásnym výhľadom. V&amp;amp;nbsp;súteréne patrí k&amp;amp;nbsp;bytu veľká pivnica a&amp;amp;nbsp;o&amp;amp;nbsp;bezproblémové parkovanie sa Vám postará vlastné garážové státie. Byt je tiež vybavený klimatizáciou.Byt je okamžite voľný k&amp;amp;nbsp;nasťahovaniu.CENA : 750,- EURO vrátane všetkých energií.Pre viac informácií o&amp;amp;nbsp;tejto atraktívnej ponuke, ako aj možnosti dohodnutia si obhliadky ma kontaktujte na čísle 0918 507&amp;amp;nbsp;888-Miroslav Kamenár",,Trnava,Trnavský kraj,2.0,68,Novostavba,,,5.0,,750,11.0,https://s.unitedclassifieds.sk/jul/ZohT5GDq4_fss?st=K8xNvpvS2pIcNK7Jxseman6GtIe2NC2G6IWZ1N-EqGo&ts=1759154514&e=0,https://s.unitedclassifieds.sk/jul/aL8SvTRBE_fss?st=T6a5A29rrv_eBnrwddUOBXwX6cjr82Cur21I0Vh3cMo&ts=1759154515&e=0,https://s.unitedclassifieds.sk/jul/8MFv70b_3_fss?st=vCi5WShtsmRqyn5XzIeMXgJLEnWxo8epGgGZXi_QRJw&ts=1759154515&e=0,,
reality_sk,prenajom,JuFCr_ed7nE,https://www.reality.sk/byty/na-prenajom-moderny-3-izbovy-byt-s-balkonom/JuFCr_ed7nE/,Na prenájom moderný 3-izbový byt s balkónom,"Ponúkame na prenájom priestranný a vkusne zariadený 3-izbový byt po čerstvej maľovke. Byt je moderne zariadený, pripravený na okamžité nasťahovanie a poskytuje príjemné bývanie pre maximálne 3 osoby.Dispozícia bytu ponúka pohodlné bývanie – svetlé izby, obývaciu časť so vstupom, vybavená kuchyňa a kúpeľňu s toaletou.  Výhody mesta:• skvelá lokalita v blízkosti zeleného Kríčku• moderne zariadený• čerstvo vymaľovaný• k dispozícii pre nájomcov pivnicaByt je vhodný pre max. 3 osoby, bez zvierat.Cena prenájmu je 600 € +250 € energie.Pri podpise zmluvy sa platí nájom za mesiac dopredu 850 €, vratný depozit 850 € a 600 € poplatok pre realitnu kanceláriu. Byt je voľný od 1.11.2025",,Trnava,Trnavský kraj,,72,Čiastočná rekonštrukcia,2025.0,,1.0,nie je,600,8.0,https://img.unitedclassifieds.sk/foto/ZmlsdGVyczpxdWFsaXR5KDEwMCk6d2F0ZXJtYXJrKHB1cy9MZXFUd0VfYk5fZnNzLC01LC01LDAsMzAsMzApL2p1bA==/uw6LJTDOs_fss?st=mH7Oc-DXlShmY3mlHszBL9vbc6Izg3bRO1e-V5AzkHY&ts=1759084300&e=0,https://img.unitedclassifieds.sk/foto/ZmlsdGVyczpxdWFsaXR5KDEwMCk6d2F0ZXJtYXJrKHB1cy9MZXFUd0VfYk5fZnNzLC01LC01LDAsMzAsMzApL2p1bA==/wbPBhfXcm_fss?st=uZ-zTg0ZDvCh7spVvVvds49RricxlpaFSVROUn-CmvE&ts=1759084297&e=0,https://img.unitedclassifieds.sk/foto/ZmlsdGVyczpxdWFsaXR5KDEwMCk6d2F0ZXJtYXJrKHB1cy9MZXFUd0VfYk5fZnNzLC01LC01LDAsMzAsMzApL2p1bA==/hRCndTHBi_fss?st=KI_sKRf97SHr-cvQMRJzzy3YSuePeX0cPV602yQn0Yc&ts=1759084304&e=0,250.0,250.0
reality_sk,prenajom,JupFUAM_9bv,https://www.reality.sk/byty/na-prenajom-moderny-2-izbovy-byt-s-terasou-predzahradkou-a-smart-vybavenim-cukrovarska-trnava/JupFUAM_9bv/,"NA PRENÁJOM: Moderný 2-izbový byt s terasou, predzáhradkou a smart vybavením – Cukrovarská, Trnava","Ponúkame Vám na prenájom úplne nový 2-izbový byt v novostavbe na Cukrovarskej ulici v Trnave. Byt je nadštandardne vybavený, disponuje priestrannou terasou s predzáhradkou a smart technológiami pre komfortné a moderné bývanie. Ide o jedinečnú ponuku pre náročnejších klientov, ktorí hľadajú spojenie dizajnu, pohodlia a praktickej lokality. Dispozícia a vybavenie bytu Výmera: 50 m² byt + 30 m² terasa s kúskom predzáhradky, ktorá je bezúdržbová vďaka výsadbe rozchodníkov) Kuchyňa – kompletne zariadená:•vstavaná umývačka riadu•chladnička s mrazničkou•digestor•indukčná varná doska•mikrovlnná rúra•rúra na pečenie Smart vybavenie:•vonkajšie hliníkové žalúzie ovládané cez mobil (Somfy TaHoma)•inteligentná závlaha – plocha aj kvetináče, s mobilným ovládaním•klimatizácia Daikin, ovládaná na diaľku•možnosť nastavenia scenárov (príchod, dovolenka, automatické režimy)•stmievateľné osvetlenie v celom byte, s možnosťou zmeny farby a režimu Kúpeľňa:•kvalitná sprchová zástena•termostatická hlavová sprcha Ďalšie výhody:•garážové státie priamo v podzemnej garáži•pivničná kobka v cene nájmu•jediný byt v ponuke s priestrannou terasou a výhľadom priamo do parku Kalvária Podmienky nájmuByt je úplne novodokončený a čaká na svojho prvého nájomníka.Vhodný pre 2 osoby, bez zvierat a bez detí. Fajčenie v byte je zakázané.Súčasťou prenájmu je aj internetové pripojenie. Cena prenájmu:•770 € nájom vrátane internetu a pivničnej kobky•120–130 € energie (predpoklad, skutočná výška bude známa po prvom ročnom vyúčtovaní)•50 € garážové státieCena spolu: 940 € / mesiac LokalitaByt sa nachádza v obľúbenej lokalite pri parku Kalvária, v novovybudovanom rezidenčnom komplexe s kompletnou občianskou vybavenosťou a pešou dostupnosťou do centra mesta.  Kontakt na makléra:Bc. Radovan Lehuta 0903 469 745 lehuta@maxisreal.sk  Chcete bývať ako prví v tomto úplne novom byte s terasou a predzáhradkou? Neváhajte a dohodnite si obhliadku ešte dnes!",,Trnava,Trnavský kraj,,50,Novostavba,2025.0,,4.0,A,770,15.0,https://s.unitedclassifieds.sk/jul/xXAk0ghRO_fss?st=l2cFJIpTqPxCSj11dDMwdubkfRNzP0CB9tCJca-uNGI&ts=1756934116&e=0,https://s.unitedclassifieds.sk/jul/tIvZZZH7b_fss?st=InHHmEFBlb8D1F8HjYBSmO_48k8rfW1M94lrSyfaGcY&ts=1756934118&e=0,https://s.unitedclassifieds.sk/jul/RimQo9k7b_fss?st=1wNMUGb6mkLjrldA_Bkn54E9LroYkdLgV-C7KRyrUnI&ts=1756934120&e=0,130.0,120.0
reality_sk,prenajom,JuVyASo1F2g,https://www.reality.sk/byty/velky-4-izbovy-mezonet-v-centre-trnavy/JuVyASo1F2g/,Veľký 4-izbový mezonet v centre Trnavy,"Ponúkame na prenájom priestranný a jedinečný 4-izbový mezonet s úžitkovou plochou 164 m², ktorý sa nachádza priamo pri pešej zóne v centre Trnavy.Byt má 3 balkóny a k nemu prislúcha aj vlastné 1 parkovacie miesto.Dispozícia:-&amp;gt; 1. podlažie: vstupná chodba, priestranná kuchyňa s balkónom, kúpeľňa so sprchovým kútom a WC, priestranná obývacia izba a spálňa so šatníkom-&amp;gt; 2.podlažie: dve samostatné izby s balkónmi, kúpeľňa s vaňou, samostatné WC, práčovňa a šatníkK bytu patrí aj pivnica. Byt prešiel čiastočnou rekonštrukciou, je svetlý a prenajíma sa kompletne zariadený. Pri bytovom dome je zabezpečené 1 parkovacie státie.Výhody:-&amp;gt; výborná lokalita priamo v centre mesta-&amp;gt; pešia dostupnosť všetkých služieb-&amp;gt; vhodný na dlhodobý prenájomCena: 1200 eur /mesPre viac informácii alebo dohodnutie obhliadky kontaktujte &amp;gt; Veronika Fojtíková t.č. 0949 264 233, fojtikova@lehouse.sk, www.lehouse.sk",,Trnava,Trnavský kraj,4.0,164,Čiastočná rekonštrukcia,1970.0,,1.0,nie je,1200,7.0,https://s.unitedclassifieds.sk/jul/qSuklqYho_fss?st=y1QuX_n3Zo5r_Rz30MapLxrvXlpmlLuuueFE5sOzzik&ts=1756280117&e=0,https://s.unitedclassifieds.sk/jul/fW-5GYYdG_fss?st=xojc7vWmSq84rq5niYNSQ2sBbw4DUDhCHTx2wppVBw0&ts=1756280119&e=0,https://s.unitedclassifieds.sk/jul/enI1iFhTsi_fss?st=n7xrEAIo2GLMTCXfDMp1O1BY8h_fh8Mb4V4OA60XvRk&ts=1756280120&e=0,,
reality_sk,prenajom,Ju8Ir88Faua,https://www.reality.sk/byty/maxis-real-na-prenajom-moderny-2-izbovy-byt-priamo-na-pesej-zone-na-hlavnej-ulici-v-trnave-s-parkovanim-vo-dvore/Ju8Ir88Faua/,MAXIS REAL: NA PRENÁJOM: Moderný 2-izbový byt priamo na pešej zóne na Hlavnej ulici v Trnave s parkovaním vo dvore,"Ponúkame Vám exkluzívnu príležitosť prenajať si moderný a kompletne zariadený 2-izbový byt, ktorý sa nachádza priamo na pešej zóne na Hlavnej ulici v Trnave, len pár krokov od Trojičného námestia. Byt je situovaný na 4. poschodí bytového domu s výťahom a ponúka komfortné mestské bývanie s jedinečnou atmosférou historického centra.Byt je ihneď voľný k nasťahovaniu, určený pre maximálne 2 dospelé osoby bez detí a domácich zvierat. Zákaz fajčenia v byte.Výmera bytu: 55 m²Vybavenie a benefity:•kompletne zariadený a vybavený byt – stačí sa nasťahovať•parkovanie vo dvore (50 €/mesačne)•pivnica v cene nájmu•internet v cene nájmu•jedinečná poloha priamo v centre mesta – len na skok od Trojičného námestiaCena: nájom 750 €/mesiac + 50 € parkovanie (spolu 800 €/mesiac vrátane internetu a pivnice)Depozit: vo výške jednomesačného nájmuVoľný: ihneď k nasťahovaniuKONTAKT:Bc. Radovan Lehuta 0903 469 745",,Trnava,Trnavský kraj,,55,Kompletná rekonštrukcia,1970.0,,4.0,B,630,11.0,https://s.unitedclassifieds.sk/jul/bVvMhjN4e_fss?st=vVmcpG3dZ1Hyjx5do8Rf2OpZcFXrljlebhCoukYEeys&ts=1754921431&e=0,https://s.unitedclassifieds.sk/jul/T1l14FMeT_fss?st=Hyj2KoSlPTedLx4ROeL8KDJTytgs6N9oCFyWB89c7fY&ts=1754921432&e=0,https://s.unitedclassifieds.sk/jul/vpByFL6ud_fss?st=VaRQwebUMmz91tir_i9dEWC0DQtXXbjS_fkw73eFIHo&ts=1754921428&e=0,50.0,50.0
reality_sk,prenajom,JuKrdh1dgV3,https://www.reality.sk/byty/maxis-real-na-prenajom-dizajnovy-2-izbovy-byt-v-centre-trnavy-s-parkovacim-statim-novostavba-halenarska-ulica/JuKrdh1dgV3/,"MAXIS REAL: NA PRENÁJOM: Dizajnový 2-izbový byt v centre Trnavy s parkovacím státím – novostavba, Halenárska ulica","Ponúkame na prenájom štýlový a moderne zariadený 2-izbový byt nachádzajúci sa v atraktívnej novostavbe priamo v historickom centre mesta Trnava na Halenárskej ulici. Byt s výmerou 60 m² sa nachádza na 2. nadzemnom podlaží a jeho súčasťou sú dva balkóny, ktoré zaručujú dostatok svetla a príjemný výhľad.Byt pozostáva z priestrannej obývacej izby prepojenej s kuchyňou, samostatnej spálne a kúpeľne s vaňou. Prenajíma sa kompletne zariadený novým nábytkom a vybavením vrátane televízora, internetu, práčky a umývačky riadu.V cene nájmu je zahrnuté aj vyhradené parkovacie státie, ktoré zabezpečuje komfortné parkovanie priamo pri bytovom dome.Byt je ihneď voľný a je ideálny pre maximálne dve dospelé osoby. Upozorňujeme, že domáce zvieratá a fajčenie v byte nie sú povolené !!!Cena prenájmu je 700 € mesačne + 150 € energie. Celková mesačná cena vrátane energií a parkovacieho miesta je teda 850 €. Depozit je vo výške jednomesačného nájmu. V prípade záujmu o obhliadku alebo viac informácií nás neváhajte kontaktovať na telefónnom čísle 0903 469 745 – Bc. Radovan Lehuta.",,Trnava,Trnavský kraj,,60,Kompletná rekonštrukcia,2012.0,,2.0,B,700,12.0,https://s.unitedclassifieds.sk/jul/6llFG5cEb_fss?st=cYygNidIK2L02ha7hO_OUSDGpGujlkeou09T4DofGu8&ts=1754670628&e=0,https://s.unitedclassifieds.sk/jul/-Df1CSdR5_fss?st=h9i-Sr8CN2RJTUR9GlyWdj3tKABB6zSjGvhQ2LeD65U&ts=1754670628&e=0,https://s.unitedclassifieds.sk/jul/S7t5Kr0oQ_fss?st=XkSGXZ0RSrabCp3lQEWbfkFBNOOR0HE8lt536kfhY7A&ts=1754670628&e=0,150.0,150.0
reality_sk,prenajom,Jus8_786NDH,https://www.reality.sk/byty/maxis-real-2-izbovy-byt-na-prenajom-do-700-eur-mesacne-v-trnave/Jus8_786NDH/,MAXIS REAL: 2 izbový byt na prenájom do 700 Eur mesačne v Trnave,"Hľadám pre  zodpovednú,  preverenú a zamestnanú osobu s 14 ročným synom 2 izbový byt na nájom do 700 Eur mesačne  v Trnave,viac info: Jana  Žáková 0903 229 119, mail: jana.zakova@maxisreal.sk",,Trnava,Trnavský kraj,,50,Pôvodný stav,1980.0,,1.0,C,700,14.0,https://s.unitedclassifieds.sk/jul/B8WfxLutU_fss?st=on2199PBQugU6w0D4baOmPg6u_yBnWhCWKH9HbXo0bE&ts=1760617493&e=0,,,,
reality_sk,prenajom,Jue5wIqn7I8,https://www.reality.sk/byty/maxis-real-na-prenajom-moderny-byt-s-terasou-na-najom-priamo-v-cente-trnavy-pre-1-osoby/Jue5wIqn7I8/,MAXIS REAL: NA PRENÁJOM: Moderný byt s terasou na nájom priamo v cente Trnavy pre 1 osoby.,"Na prenájom ponúkame  moderný 1 izbový byt, kompletne zariadený, pripravený na okamžité nasťahovanie pre 1 osobu. Veľkým bonusom  k tomuto bytu je pekná  terasa, orientovaný na juhovýchodnú stranu. V byte je všetko zariadenie , má  kuchynskú  linku aj s umývačkou riadu, varnú platňu, samostatnú stojacu  chladničku s mrazničkou, TV posteľ. Byt je kompletne vybavený  a nie je potrebné nič viac pre komfortné bývanie dokupovať. Internet a TV je v cene nájmu. V kúpeľni je sprchový kút , WC a práčka. Veľkým bonusom je krásna terasa , ktorá poskytuje dostatok priestoru na relax, keďže smeruje do tichej časti.Z kapacitných dôvodov preferujeme 1 osobu.Malý vychovaný psík alebo iné vychované čistotné domáce zvieratko bývajúce so zodpovedným nájomcom je povolené.Výmera: 22 m2 Cena : 500,-EUR + 80,-EUR energie Info : MVDr. Jana Žáková , kontakt : 0903 229 119",,Trnava,Trnavský kraj,,22,Novostavba,2013.0,,1.0,A,500,23.0,https://s.unitedclassifieds.sk/jul/HfzaPGUUL_fss?st=72zGoU8FFEwnGczRbsvkap2qbx_BlVtyoR72oCDONqg&ts=1753421327&e=0,https://s.unitedclassifieds.sk/jul/mT-NGApR__fss?st=K6LRiTCmewraJP_jxREeh958_zMVA-7aQ_SqWJSu4fw&ts=1753421329&e=0,https://s.unitedclassifieds.sk/jul/wvWxNsCbN_fss?st=Z2kNDLYaAS2BSNncCRIatcBZ_CN_j6zDwj056Ai1j5Q&ts=1753421331&e=0,80.0,80.0
reality_sk,prenajom,Jufsv21ensd,https://www.reality.sk/byty/prenajom-2-izboveho-bytu-v-trnave-v-novostavbe-botanika-za-750-s-parkingom/Jufsv21ensd/,"+++ PRENÁJOM 2 IZBOVÉHO BYTU V TRNAVE V NOVOSTAVBE BOTANIKA ZA 750,- S PARKINGOM+++","+++ PRENÁJOM 2 IZBOVÉHO BYTU V&amp;amp;nbsp;TRNAVE V&amp;amp;nbsp;NOVOSTAVBE BOTANIKA ZA 750,- S&amp;amp;nbsp;PARKINGOM+++ Kamenár&amp;amp;amp;Partners Vám ponúka na prenájom tento kompletne zariadený slnečný 2 izbový byt v&amp;amp;nbsp;mestskej časti prednádražie v&amp;amp;nbsp;projekte Botanika na Botanickej ulici. Byt má rozlohu 62m2 a&amp;amp;nbsp;k&amp;amp;nbsp;bytu patrí veľký balkón a&amp;amp;nbsp;pivnica. O&amp;amp;nbsp;bezproblémové parkovanie sa Vám postará vnútorné garážové parkovacie státie, ktoré je zahrnuté v&amp;amp;nbsp;cene nájmu. Byt je voľný ihnedˇk nasťahovaniu. Cena mesačného nájmu vrátane všetkých energií a&amp;amp;nbsp;parkingu je 750,- Euro.&amp;amp;nbsp;Pre viac informácií o&amp;amp;nbsp;tejto zaujímavej ponuke, ako aj možnosti dohodnutia si obhliadky ma kontaktujte na čísle 0918 507&amp;amp;nbsp;888-Miroslav Kamenár",,Trnava,Trnavský kraj,2.0,62,Novostavba,,,4.0,,750,12.0,https://s.unitedclassifieds.sk/jul/LfRLPlAAw_fss?st=lVlI9Kfp3EXjaxqQXLu5RBrF5mjmDdtx3t4YeqlsYtY&ts=1750075094&e=0,https://s.unitedclassifieds.sk/jul/O-ELfwpz_G_fss?st=DN_u8p3CKogSDSynMdz1ilo-Qce36HvILb36XZ8RCgM&ts=1750075097&e=0,https://s.unitedclassifieds.sk/jul/CgXfRLVF4v_fss?st=pN8xzGgqqqwDfhKgMhNhYqGbHLyoA3hK710-P4odDRc&ts=1750075100&e=0,,
reality_sk,prenajom,JuZtj0HTfju,https://www.reality.sk/byty/hladame-na-prenajom-2-a-3-izbove-byty-v-trnave-pre-nasich-klientov/JuZtj0HTfju/,HĽADÁME NA PRENÁJOM: 2- a 3-izbové byty v Trnave pre našich klientov,"Pre konkrétnych klientov hľadáme na prenájom 2-izbové a 3-izbové byty v Trnave – preferované lokality: Družba, Hospodárska, Vodáreň, Prednádražie, Arboria, Prúdy, Cukrová a centrum mesta. Byt by mal byť aspoň čiastočne zariadený Cena nájmu dohodou podľa stavu a lokality Klienti sú spoľahliví, nefajčiari, bez domácich zvierat Nástup možný ihneď alebo dohodouAk máte vhodnú ponuku, neváhajte ma kontaktovať: Bc. Radovan Lehuta – 0903 469 745Ďakujem za Vaše ponuky!",,Trnava,Trnavský kraj,,40,Čiastočná rekonštrukcia,1980.0,,1.0,C,750,19.0,https://s.unitedclassifieds.sk/jul/5-ECsPYHZ_fss?st=SjE1kqEVn_le2JMB-0hC6a4KJV_ALG41s7SeKk2gfg4&ts=1750673892&e=0,,,,
